meeting_date,publish_date_raw,title,description,detail_url,solr_id,categories,text_source,pdf_url,full_text_chars,repo_rate_widget_pct,inflation_headline_widget_pct,rate_action,rate_change_bps,policy_rate_pct,rate_raw_sentence,vote_unanimous,vote_breakdown_json,vote_raw_sentence,raw_text_file,scrape_status,error_message,policy_rate_source,in_scope_inflation_targeting,policy_rate_final,rate_action_final,rate_source_final,is_english
2015-03-26,"Mar 26, 2015, 2:00:00 AM",Statement of the Monetary Policy Committee,​…,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2015/6662,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2015/6662,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2015/6662/MPC-statement-March-2015.pdf,18014,,,hold,0,5.75,"However, given the uncertainties related to US policy normalisation and the weak state of the domestic economy, the MPC has unanimously decided to keep the repurchase rate unchanged for now.",True,[],"However, given the uncertainties related to US policy normalisation and the weak state of the domestic economy, the MPC has unanimously decided to keep the repurchase rate unchanged for now.",data\raw_texts\2015-03-26_6662.txt,ok,,extracted,True,5.75,hold,official_series,True
2015-05-21,"May 21, 2015, 2:00:00 AM",Statement of the Monetary Policy Committee,​…,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2015/6729,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2015/6729,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2015/6729/MPC-statement-May-2015.pdf,17743,,,hold,0,5.75,The MPC has decided to keep the repurchase rate unchanged at this meeting.,,[],,data\raw_texts\2015-05-21_6729.txt,ok,,extracted,True,5.75,hold,official_series,True
2015-07-23,"Jul 23, 2015, 2:00:00 AM",Statement of the Monetary Policy Committee,​…,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2015/6817,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2015/6817,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2015/6817/MPC-statement-July-2015.pdf,17890,,,hike,,,"Accordingly, the repurchase rate will increase by 25 basis points to 6,0 per cent per annum with effect from Friday 24 July 2015.",False,"[{""count"": 2, ""position"": ""an unchanged stance""}]","Four members 10 favoured a 25 basis point increase, while two members favoured an unchanged stance.",data\raw_texts\2015-07-23_6817.txt,ok,,,True,6.0,hike,official_series,True
2015-09-23,"Sep 23, 2015, 2:00:00 AM",Statement of the Monetary Policy Committee,​…,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2015/6898,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2015/6898,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2015/6898/MPC-Statement-23-September-2015-.pdf,16559,,,hold,0,5.75,"The MPC has unanimously decided to keep the repurchase rate unchanged for now at 6,0 per cent per annum.",True,[],"The MPC has unanimously decided to keep the repurchase rate unchanged for now at 6,0 per cent per annum.",data\raw_texts\2015-09-23_6898.txt,ok,,extracted,True,6.0,hold,official_series,True
2015-11-19,"Nov 19, 2015, 2:00:00 AM",Statement of the Monetary Policy Committee,​…,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2015/6971,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2015/6971,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2015/6971/MPC-Statement-19-November-2015.pdf,16188,,,hike,25,6.25,"Against this difficult backdrop, the MPC decided to increase the repurchase rate by 25 basis points to 6,25 per cent per annum effective from 20 November 2015.",False,"[{""count"": 4, ""position"": ""an increase, while two members favoured an unchanged stance""}]","Four members preferred an increase, while two members favoured an unchanged stance.",data\raw_texts\2015-11-19_6971.txt,ok,,extracted,True,6.25,hike,official_series,True
2016-01-28,"Jan 28, 2016, 2:00:00 AM",Statement of the Monetary Policy Committee,​…,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2016/7063,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2016/7063,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2016/7063/MPC-Statement-28-January-2016.pdf,16869,,,hike,50,6.75,"Given the deterioration in the inflation outlook, the MPC decided to increase the repurchase rate by 50 basis points to 6,75 per cent per annum, effective from 29 January 2016.",False,"[{""count"": 3, ""position"": ""a 50 basis point increase, two members preferred a 25 basis point increase, while one member preferred no change""}]","Three members supported a 50 basis point increase, two members preferred a 25 basis point increase, while one member preferred no change.",data\raw_texts\2016-01-28_7063.txt,ok,,extracted,True,6.75,hike,official_series,True
2016-03-17,"Mar 17, 2016, 2:00:00 AM",Statement of the Monetary Policy Committee,​…,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2016/7223,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2016/7223,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2016/7223/MPC-Statement-17-March-2016-.pdf,16145,,,hike,25,7.0,"Accordingly, the MPC decided to increase the repurchase rate by 25 basis points to 7,00 per cent per annum, effective from 18 March 2016.",False,"[{""count"": 3, ""position"": ""a 25 basis point increase while three members preferred no change""}]",Three members favoured a 25 basis point increase while three members preferred no change.,data\raw_texts\2016-03-17_7223.txt,ok,,extracted,True,7.0,hike,official_series,True
2016-05-19,"May 19, 2016, 2:00:00 AM",Statement of the Monetary Policy Committee,​…,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2016/7300,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2016/7300,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2016/7300/MPC-Statement-19-May-2016.pdf,16150,,,hold,0,7.0,"The MPC felt that there is some room to pause in this tightening cycle and accordingly decided to keep the repurchase rate unchanged for now at 7,0 per cent per annum.",False,"[{""count"": 5, ""position"": ""no change, while one member preferred a 25 basis point increase""}]","Five members preferred no change, while one member preferred a 25 basis point increase.",data\raw_texts\2016-05-19_7300.txt,ok,,extracted,True,7.0,hold,official_series,True
2016-07-21,"Jul 21, 2016, 2:00:00 AM",Statement of the Monetary Policy Committee,​…,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2016/7396,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2016/7396,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2016/7396/MPC-Statement-July-2016.pdf,15850,,,hold,0,7.0,"Accordingly the MPC has unanimously decided to keep the repurchase rate unchanged at 7,0 per cent per annum.",True,[],"Accordingly the MPC has unanimously decided to keep the repurchase rate unchanged at 7,0 per cent per annum.",data\raw_texts\2016-07-21_7396.txt,ok,,extracted,True,7.0,hold,official_series,True
2016-09-22,"Sep 22, 2016, 2:00:00 AM",Statement of the Monetary Policy Committee,​…,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2016/7489,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2016/7489,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2016/7489/MPC-Statement-September-2016.pdf,16400,,,hold,0,7.0,"Given improvements in the inflation forecast, the weak domestic economic outlook and the assessment of the balance of risks, the MPC has unanimously decided to keep the repurchase rate unchanged at 7,0 per cent per annum.",True,[],"Given improvements in the inflation forecast, the weak domestic economic outlook and the assessment of the balance of risks, the MPC has unanimously decided to keep the repurchase rate unchanged at 7,0 per cent per annum.",data\raw_texts\2016-09-22_7489.txt,ok,,extracted,True,7.0,hold,official_series,True
2016-11-24,"Nov 24, 2016, 2:00:00 AM",Statement of the Monetary Policy Committee,​…,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2016/7568,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2016/7568,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2016/7568/Statement-of-the-Monetary-Policy-Committee.pdf,15300,,,hold,0,7.0,"The MPC has accordingly decided to keep the repurchase rate unchanged at 7,0 per cent per annum.",True,[],The decision was unanimous.,data\raw_texts\2016-11-24_7568.txt,ok,,extracted,True,7.0,hold,official_series,True
2017-01-24,"Jan 24, 2017, 2:00:00 AM",Statement of the Monetary Policy Committee,​…,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2017/7644,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2017/7644,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2017/7644/Statement-of-the-Monetary-Policy-Committee---24-January-2017.pdf,16638,,,hold,0,7.0,"In light of these developments and the assessment of the balance of risks, the MPC has unanimously decided to keep the repurchase rate unchanged at 7,0 per cent per annum.",True,[],"In light of these developments and the assessment of the balance of risks, the MPC has unanimously decided to keep the repurchase rate unchanged at 7,0 per cent per annum.",data\raw_texts\2017-01-24_7644.txt,ok,,extracted,True,7.0,hold,official_series,True
2017-03-30,"Mar 30, 2017, 2:00:00 AM",Statement of the Monetary Policy Committee,​…,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2017/7741,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2017/7741,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2017/7741/Statement-of-the-Monetary-Policy-Committee---30-March-2017.pdf,15315,,,hold,0,7.0,In light of these developments the MPC has decided to keep the repurchase rate unchanged at 7.0% per annum.,False,"[{""count"": 5, ""position"": ""an unchanged stance and one member preferred a 25 basis point reduction""}]",Five members preferred an unchanged stance and one member preferred a 25 basis point reduction.,data\raw_texts\2017-03-30_7741.txt,ok,,extracted,True,7.0,hold,official_series,True
2017-05-25,"May 25, 2017, 2:00:00 AM",Statement of the Monetary Policy Committee,​…,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2017/7812,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2017/7812,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2017/7812/Statement-of-the-Monetary-Policy-Committee---25-May-2017.pdf,14321,,,hold,0,7.0,In light of these developments the MPC has decided to keep the repurchase rate unchanged at 7.0% per annum.,False,"[{""count"": 5, ""position"": ""an unchanged stance while one member preferred a 25 basis point reduction""}]",Five members preferred an unchanged stance while one member preferred a 25 basis point reduction.,data\raw_texts\2017-05-25_7812.txt,ok,,extracted,True,7.0,hold,official_series,True
2017-07-20,"Jul 20, 2017, 2:00:00 AM",Statement of the Monetary Policy Committee,​…,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2017/7899,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2017/7899,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2017/7899/MPC-Statement-20-July-2017-.pdf,15532,,,cut,,,"MPC Statement July 20th, 2017 Page 8 Given the improved inflation outlook and the deteriorated growth outlook, the MPC has decided to reduce the repurchase rate by 25 basis points with effect from 21 July 2017, to 6.75% per annum.",False,"[{""count"": 4, ""position"": ""a reduction, while two members preferred an unchanged stance""}]","Four members preferred a reduction, while two members preferred an unchanged stance.",data\raw_texts\2017-07-20_7899.txt,ok,,,True,6.75,cut,official_series,True
2017-09-21,"Sep 21, 2017, 2:00:00 AM",Statement of the Monetary Policy Committee,​…,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2017/7995,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2017/7995,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2017/7995/Statement-of-the-Monetary-Policy.pdf,15105,,,hold,0,6.75,"In light of these developments and the deteriorating assessment of the balance of the risks, the MPC has decided to keep the repurchase rate unchanged at 6.75% per annum.",False,"[{""count"": 3, ""position"": ""an unchanged stance and three members preferred a 25 basis point reduction""}]",Three members preferred an unchanged stance and three members preferred a 25 basis point reduction.,data\raw_texts\2017-09-21_7995.txt,ok,,extracted,True,6.75,hold,official_series,True
2017-11-23,"Nov 23, 2017, 2:00:00 AM",Statement of the Monetary Policy Committee,​…,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2017/8095,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2017/8095,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2017/8095/MPC-Statement-November-2017.pdf,16336,,,hold,0,6.75,"Accordingly, the repurchase rate remains unchanged at 6.75% per annum.",,[],,data\raw_texts\2017-11-23_8095.txt,ok,,extracted,True,6.75,hold,official_series,True
2018-01-18,"Jan 18, 2018, 2:00:00 AM",Statement of the Monetary Policy Committee,​…,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2018/8213,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2018/8213,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2018/8213/MPC-Statement-January-2018.pdf,16637,,,hold,0,6.75,"Accordingly, the repurchase rate remains unchanged at 6.75% per annum.",False,"[{""count"": 5, ""position"": ""an unchanged stance, while one member preferred a 25 basis point reduction""}]","Five members preferred an unchanged stance, while one member preferred a 25 basis point reduction.",data\raw_texts\2018-01-18_8213.txt,ok,,extracted,True,6.75,hold,official_series,True
2018-03-28,"Mar 28, 2018, 2:00:00 AM",Statement of the Monetary Policy Committee,​…,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2018/8367,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2018/8367,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2018/8367/Monetary-Policy-Committee-Statement-March-2018-.pdf,13493,,,cut,25,6.5,"Accordingly, the MPC has decided to reduce the repurchase rate by 25 basis points to 6.5% with effect from 29 March 2018.",False,"[{""count"": 4, ""position"": ""a reduction while three members preferred an unchanged stance""}]",Four members preferred a reduction while three members preferred an unchanged stance.,data\raw_texts\2018-03-28_8367.txt,ok,,extracted,True,6.5,cut,official_series,True
2018-05-24,"May 24, 2018, 2:00:00 AM",Statement of the Monetary Policy Committee,​…,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2018/8466,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2018/8466,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2018/8466/MPC-Statement-May-2018.pdf,13638,,,hold,0,6.5,"In light of the change in the balance of risks to the inflation outlook, the MPC unanimously decided to keep the repurchase rate unchanged at 6.5% per annum.",True,[],"In light of the change in the balance of risks to the inflation outlook, the MPC unanimously decided to keep the repurchase rate unchanged at 6.5% per annum.",data\raw_texts\2018-05-24_8466.txt,ok,,extracted,True,6.5,hold,official_series,True
2018-07-19,"Jul 19, 2018, 2:00:00 AM",Statement of the Monetary Policy Committee,​…,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2018/8671,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2018/8671,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2018/8671/MPC-Statement_19-July-2018-.pdf,9080,,,hold,0,6.5,The MPC unanimously decided to keep the repurchase rate unchanged at 6.5% per annum.,True,[],The MPC unanimously decided to keep the repurchase rate unchanged at 6.5% per annum.,data\raw_texts\2018-07-19_8671.txt,ok,,extracted,True,6.5,hold,official_series,True
2018-09-20,"Sep 20, 2018, 2:00:00 AM",Statement of the Monetary Policy Committee,​…,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2018/8779,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2018/8779,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2018/8779/20-September-MPC-Statement.pdf,8283,,,hold,0,6.5,The MPC has decided to keep the repurchase rate unchanged at 6.5% per annum.,False,"[{""count"": 4, ""position"": ""an unchanged stance and three members preferred a 25 basis points increase""}]",Four members preferred an unchanged stance and three members preferred a 25 basis points increase.,data\raw_texts\2018-09-20_8779.txt,ok,,extracted,True,6.5,hold,official_series,True
2018-11-22,"Nov 22, 2018, 2:00:00 AM",Statement of the Monetary Policy Committee ,​…,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2018/8945,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2018/8945,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2018/8945/MPC-Statement_22-November-2018-Final.pdf,9184,,,hike,25,6.75,"Against this backdrop, the MPC has decided to increase the repurchase rate by 25 basis points to 6,75% per year, effective from 23 November 2018.",False,"[{""count"": 3, ""position"": ""an increase and three members preferred an unchanged stance""}]",Three members preferred an increase and three members preferred an unchanged stance.,data\raw_texts\2018-11-22_8945.txt,ok,,extracted,True,6.75,hike,official_series,True
2019-01-17,"Jan 17, 2019, 2:00:00 AM",Statement of the Monetary Policy Committee ,​…,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2019/9044,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2019/9044,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2019/9044/January-MPC-Statement_17-January-2019-FINAL.pdf,8663,,,hold,0,6.75,"Against this backdrop, the MPC unanimously decided to keep the repurchase rate unchanged at 6,75% per year.",True,[],"Against this backdrop, the MPC unanimously decided to keep the repurchase rate unchanged at 6,75% per year.",data\raw_texts\2019-01-17_9044.txt,ok,,extracted,True,6.75,hold,official_series,True
2019-03-28,"Mar 28, 2019, 2:00:00 AM",Statement of the Monetary Policy Committee ,​…,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2019/9165,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2019/9165,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2019/9165/March-MPC-Statement_28-March-2019.pdf,9558,,,hold,0,6.75,"MPC Statement March 28th, 2019 Page 5 Against this backdrop, the MPC unanimously decided to keep the repurchase rate unchanged at 6.75% per year.",True,[],"MPC Statement March 28th, 2019 Page 5 Against this backdrop, the MPC unanimously decided to keep the repurchase rate unchanged at 6.75% per year.",data\raw_texts\2019-03-28_9165.txt,ok,,extracted,True,6.75,hold,official_series,True
2019-05-23,"May 23, 2019, 2:00:00 AM",Statement of the Monetary Policy Committee ,​…,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2019/9263,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2019/9263,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2019/9263/MPC-Statement_23-May-2019.pdf,8503,,,hold,0,6.75,"Against this backdrop, the MPC decided to keep the repurchase rate unchanged at 6.75% per year.",False,"[{""count"": 3, ""position"": ""to keep rates on hold and two members preferred a cut of 25 basis points""}]",Three members preferred to keep rates on hold and two members preferred a cut of 25 basis points.,data\raw_texts\2019-05-23_9263.txt,ok,,extracted,True,6.75,hold,official_series,True
2019-07-18,"Jul 18, 2019, 2:00:00 AM",Statement of the Monetary Policy Committee ,​…,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2019/9387,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2019/9387,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2019/9387/MPC-Statement_18-July-2019.pdf,9353,,,cut,25,6.5,"Against this backdrop, the MPC unanimously decided to reduce the repurchase rate by 25 basis points to 6.5% per annum with effect from 19 July 2019.",True,[],"Against this backdrop, the MPC unanimously decided to reduce the repurchase rate by 25 basis points to 6.5% per annum with effect from 19 July 2019.",data\raw_texts\2019-07-18_9387.txt,ok,,extracted,True,6.5,cut,official_series,True
2019-09-19,"Sep 19, 2019, 2:00:00 AM",Statement of the Monetary Policy Committee ,​…,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2019/9502,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2019/9502,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2019/9502/September-2019-MPC-statement-.pdf,8317,,,hold,0,6.5,"Against this backdrop, the MPC unanimously decided to keep the repurchase rate unchanged at 6.5% per annum.",True,[],"Against this backdrop, the MPC unanimously decided to keep the repurchase rate unchanged at 6.5% per annum.",data\raw_texts\2019-09-19_9502.txt,ok,,extracted,True,6.5,hold,official_series,True
2019-11-21,"Nov 21, 2019, 2:00:00 AM",Statement of the Monetary Policy Committee ,​…,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2019/9594,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2019/9594,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2019/9594/November-2019-MPC-statement-FINAL.pdf,8383,,,hold,0,6.5,"Against this backdrop, the MPC decided to keep the repurchase rate unchanged at 6.5% per annum.",False,"[{""count"": 3, ""position"": ""to keep interest rates on hold and two members preferred a cut of 25 basis points""}]",Three members preferred to keep interest rates on hold and two members preferred a cut of 25 basis points.,data\raw_texts\2019-11-21_9594.txt,ok,,extracted,True,6.5,hold,official_series,True
2020-01-16,"Jan 16, 2020, 2:00:00 AM",Statement of the Monetary Policy Committee,​…,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2020/9691,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2020/9691,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2020/9691/Statement-of-the-Monetary-Policy-Committee-January-2020.pdf,8323,,,cut,,,"Against this backdrop, the MPC decided to reduce the repurchase rate by 25 basis points.",True,[],The decision was unanimous.,data\raw_texts\2020-01-16_9691.txt,ok,,,True,6.25,cut,official_series,True
2020-03-19,"Mar 19, 2020, 2:00:00 AM",Statement of the Monetary Policy Committee,​…,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2020/9790,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2020/9790,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2020/9790/March-2020-MPC-statement.pdf,8930,,,,,,,True,[],The decision was unanimous.,data\raw_texts\2020-03-19_9790.txt,ok,,,True,5.25,cut,official_series,True
2020-04-14,"Apr 14, 2020, 2:00:00 AM",Statement of the Monetary Policy Committee 14 April 2020,​…,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2020/9863,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2020/9863,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2020/9863/April-2020-MPC-statement.pdf,9210,,,,,,,True,[],The decision was unanimous.,data\raw_texts\2020-04-14_9863.txt,ok,,,True,4.25,cut,official_series,True
2020-05-21,"May 21, 2020, 2:00:00 AM",Statement of the Monetary Policy Committee,​…,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2020/9946,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2020/9946,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2020/9946/Monetary-Policy-Statement-21-May-2020.pdf,8612,,,,,,,False,"[{""count"": 3, ""position"": ""a cut of 50 basis points and two preferred a cut of 25 basis points""}]",Three members preferred a cut of 50 basis points and two preferred a cut of 25 basis points.,data\raw_texts\2020-05-21_9946.txt,ok,,,True,3.75,cut,official_series,True
2020-07-23,"Jul 23, 2020, 2:00:00 AM",Statement of the Monetary Policy Committee,​…,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2020/10114,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2020/10114,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2020/10114/MPC-statement-July-2020.pdf,8392,,,,,,,False,"[{""count"": 3, ""position"": ""a cut of 25 basis points and two preferred to keep rates on hold""}]",Three members preferred a cut of 25 basis points and two preferred to keep rates on hold.,data\raw_texts\2020-07-23_10114.txt,ok,,,True,3.5,cut,official_series,True
2020-09-17,"Sep 17, 2020, 2:00:00 AM",Statement of the Monetary Policy Committee,​...,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2020/10247,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2020/10247,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2020/10247/September-2020-MPC-statement-17-September-2020.pdf,9170,,,,,,,,[],,data\raw_texts\2020-09-17_10247.txt,ok,,,True,3.5,hold,official_series,True
2020-11-19,"Nov 19, 2020, 2:00:00 AM",Statement of the Monetary Policy Committee,.....​,https://www.resbank.co.za/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2020/10394,/content/sarb-project/en/home/publications/publication-detail-pages/statements/monetary-policy-statements/2020/10394,Statements > Monetary Policy Statements,pdf,https://www.resbank.co.za/content/dam/sarb/publications/statements/monetary-policy-statements/2020/statement-of-the-monetary-policy-committee-november-2020/Statement%20of%20the%20Monetary%20Policy%20Committee%2019%20November%202020.pdf,9580,,,,,,,,[],,data\raw_texts\2020-11-19_10394.txt,ok,,,True,3.5,hold,official_series,True
